query-number	Q0	document-id	rank	score	Exp
10	0	18954766	1	
10	0	44013225	1	
10	0	38252124	1	
10	0	2589704	1	
10	0	2819410	1	
10	0	10687168	0	
10	0	2224550	0	
10	0	23217499	0	
10	0	23104756	0	
10	0	18954765	0	
10	0	18954766	0	
10	0	44013225	0	
10	0	38252124	0	
10	0	2589704	0	
10	0	2819410	0	
11	0	896940	1	
11	0	37137687	1	
11	0	37138087	1	
11	0	32229749	1	
11	0	32230149	1	
11	0	32115568	1	
11	0	32115968	1	
11	0	34206392	1	
11	0	26854500	1	
11	0	26854784	1	
11	0	896940	0	
11	0	37137687	0	
11	0	37138087	0	
11	0	32229749	0	
11	0	32230149	0	
11	0	32115568	0	
11	0	32115968	0	
11	0	34206392	0	
11	0	26854500	0	
11	0	26854784	0	
12	0	4099074	1	
12	0	3048895	1	
12	0	13865903	1	
12	0	8235852	1	
12	0	27339627	1	
12	0	57490512	1	
12	0	57490970	1	
12	0	7615395	1	
12	0	57367316	1	
12	0	57367738	1	
12	0	4099074	0	
12	0	3048895	0	
12	0	13865903	0	
12	0	8235852	0	
12	0	27339627	0	
12	0	57490512	0	
12	0	57490970	0	
12	0	7615395	0	
12	0	57367316	0	
12	0	57367738	0	
13	0	52146036	1	
13	0	12826149	1	
13	0	755804	1	
13	0	2104737	1	
13	0	20068286	1	
13	0	2022476	1	
13	0	34963320	1	
13	0	25057602	1	
13	0	25089188	1	
13	0	10542497	1	
13	0	52146036	0	
13	0	12826149	0	
13	0	755804	0	
13	0	2104737	0	
13	0	20068286	0	
13	0	2022476	0	
13	0	34963320	0	
13	0	25057602	0	
13	0	25089188	0	
13	0	10542497	0	
14	0	24800748	1	
14	0	11760992	1	
14	0	16680316	1	
14	0	21694015	1	
14	0	22650496	1	
14	0	45110086	1	
14	0	728520	1	
14	0	52148723	1	
14	0	59020779	1	
14	0	59021187	1	
14	0	24800748	0	
14	0	11760992	0	
14	0	16680316	0	
14	0	21694015	0	
14	0	22650496	0	
14	0	45110086	0	
14	0	728520	0	
14	0	52148723	0	
14	0	59020779	0	
14	0	59021187	0	
15	0	1613082	1	
15	0	4310282	1	
15	0	6979839	1	
15	0	1019881	1	
15	0	15102211	1	
15	0	7540869	1	
15	0	5016944	1	
15	0	54969912	1	
15	0	54970346	1	
15	0	11141149	1	
15	0	1613082	0	
15	0	4310282	0	
15	0	6979839	0	
15	0	1019881	0	
15	0	15102211	0	
15	0	7540869	0	
15	0	5016944	0	
15	0	54969912	0	
15	0	54970346	0	
15	0	11141149	0	
16	0	30234296	1	
16	0	51479534	1	
16	0	51479622	1	
16	0	34557924	1	
16	0	13142326	1	
16	0	16899469	1	
16	0	16899506	1	
16	0	21954979	1	
16	0	14940316	1	
16	0	51479442	1	
16	0	30234296	0	
16	0	51479534	0	
16	0	51479622	0	
16	0	34557924	0	
16	0	13142326	0	
16	0	16899469	0	
16	0	16899506	0	
16	0	21954979	0	
16	0	14940316	0	
16	0	51479442	0	
17	0	12626310	1	
17	0	2001591	1	
17	0	13229212	1	
17	0	46148317	1	
17	0	8925619	1	
17	0	41157808	1	
17	0	55885436	1	
17	0	12776586	1	
17	0	30234485	1	
17	0	16215762	1	
17	0	12626310	0	
17	0	2001591	0	
17	0	13229212	0	
17	0	46148317	0	
17	0	8925619	0	
17	0	41157808	0	
17	0	55885436	0	
17	0	12776586	0	
17	0	30234485	0	
17	0	16215762	0	
18	0	14232604	1	
18	0	129745	1	
18	0	37388165	1	
18	0	22575421	1	
18	0	20300751	1	
18	0	34619790	1	
18	0	29631598	1	
18	0	33728617	1	
18	0	33624666	1	
18	0	11790705	1	
18	0	14232604	0	
18	0	129745	0	
18	0	37388165	0	
18	0	22575421	0	
18	0	20300751	0	
18	0	34619790	0	
18	0	29631598	0	
18	0	33728617	0	
18	0	33624666	0	
18	0	11790705	0	
19	0	13304193	1	
19	0	23923009	1	
19	0	5876367	1	
19	0	19443521	1	
19	0	46755968	1	
19	0	31038372	1	
19	0	19443268	1	
19	0	13304290	1	
19	0	16567542	1	
19	0	23923188	1	
19	0	13304193	0	
19	0	23923009	0	
19	0	5876367	0	
19	0	19443521	0	
19	0	46755968	0	
19	0	31038372	0	
19	0	19443268	0	
19	0	13304290	0	
19	0	16567542	0	
19	0	23923188	0	
20	0	49039147	1	
20	0	49039547	1	
20	0	17290761	1	
20	0	22295583	1	
20	0	22704075	1	
20	0	50585367	1	
20	0	50585770	1	
20	0	20845667	1	
20	0	31768477	1	
20	0	31768877	1	
20	0	49039147	0	
20	0	49039547	0	
20	0	17290761	0	
20	0	22295583	0	
20	0	22704075	0	
20	0	50585367	0	
20	0	50585770	0	
20	0	20845667	0	
20	0	31768477	0	
20	0	31768877	0	
21	0	24124254	1	
21	0	19566068	1	
21	0	14998393	1	
21	0	2121730	1	
21	0	19653548	1	
21	0	35861277	1	
21	0	1156211	1	
21	0	11389835	1	
21	0	19019295	1	
21	0	39216277	1	
21	0	24124254	0	
21	0	19566068	0	
21	0	14998393	0	
21	0	2121730	0	
21	0	19653548	0	
21	0	35861277	0	
21	0	1156211	0	
21	0	11389835	0	
21	0	19019295	0	
21	0	39216277	0	
22	0	54119404	1	
22	0	54119755	1	
22	0	5437739	1	
22	0	5438151	1	
22	0	22961660	1	
22	0	5178866	1	
22	0	30959425	1	
22	0	25634032	1	
22	0	25634033	1	
22	0	25634434	1	
22	0	54119404	0	
22	0	54119755	0	
22	0	5437739	0	
22	0	5438151	0	
22	0	22961660	0	
22	0	5178866	0	
22	0	30959425	0	
22	0	25634032	0	
22	0	25634033	0	
22	0	25634434	0	
23	0	18396350	1	
23	0	9391080	1	
23	0	21203438	1	
23	0	19659516	1	
23	0	19659919	1	
23	0	31880079	1	
23	0	31880479	1	
23	0	34400043	1	
23	0	35243293	1	
23	0	15900529	1	
23	0	18396350	0	
23	0	9391080	0	
23	0	21203438	0	
23	0	19659516	0	
23	0	19659919	0	
23	0	31880079	0	
23	0	31880479	0	
23	0	34400043	0	
23	0	35243293	0	
23	0	15900529	0	
24	0	32615304	1	
24	0	26676239	1	
24	0	26676666	1	
24	0	26677166	1	
24	0	24737833	1	
24	0	43881121	1	
24	0	47693800	1	
24	0	30837978	1	
24	0	30837980	1	
24	0	30838034	1	
24	0	32615304	0	
24	0	26676239	0	
24	0	26676666	0	
24	0	26677166	0	
24	0	24737833	0	
24	0	43881121	0	
24	0	47693800	0	
24	0	30837978	0	
24	0	30837980	0	
24	0	30838034	0	
25	0	23233736	1	
25	0	15772368	1	
25	0	8619540	1	
25	0	44091003	1	
25	0	15772399	1	
25	0	28127011	1	
25	0	28765689	1	
25	0	61534722	1	
25	0	61534764	1	
25	0	17797122	1	
25	0	23233736	0	
25	0	15772368	0	
25	0	8619540	0	
25	0	44091003	0	
25	0	15772399	0	
25	0	28127011	0	
25	0	28765689	0	
25	0	61534722	0	
25	0	61534764	0	
25	0	17797122	0	
26	0	41889346	1	
26	0	41889746	1	
26	0	35797240	1	
26	0	33233859	1	
26	0	16361986	1	
26	0	4811672	1	
26	0	20227171	1	
26	0	20227571	1	
26	0	35797384	1	
26	0	16769511	1	
26	0	41889346	0	
26	0	41889746	0	
26	0	35797240	0	
26	0	33233859	0	
26	0	16361986	0	
26	0	4811672	0	
26	0	20227171	0	
26	0	20227571	0	
26	0	35797384	0	
26	0	16769511	0	
27	0	3601612	1	
27	0	22815374	1	
27	0	31602575	1	
27	0	54605772	1	
27	0	54606172	1	
27	0	42668112	1	
27	0	21095376	1	
27	0	21095380	1	
27	0	35678517	1	
27	0	26708364	1	
27	0	3601612	0	
27	0	22815374	0	
27	0	31602575	0	
27	0	54605772	0	
27	0	54606172	0	
27	0	42668112	0	
27	0	21095376	0	
27	0	21095380	0	
27	0	35678517	0	
27	0	26708364	0	
28	0	13968070	1	
28	0	14553318	1	
28	0	32118543	1	
28	0	32118945	1	
28	0	3947034	1	
28	0	2495692	1	
28	0	33537904	1	
28	0	1467606	1	
28	0	36763081	1	
28	0	4209340	1	
28	0	13968070	0	
28	0	14553318	0	
28	0	32118543	0	
28	0	32118945	0	
28	0	3947034	0	
28	0	2495692	0	
28	0	33537904	0	
28	0	1467606	0	
28	0	36763081	0	
28	0	4209340	0	
29	0	29964138	1	
29	0	17361736	1	
29	0	53777055	1	
29	0	49775979	1	
29	0	49776379	1	
29	0	6135041	1	
29	0	32613747	1	
29	0	32613896	1	
29	0	2499571	1	
29	0	17332376	1	
29	0	29964138	0	
29	0	17361736	0	
29	0	53777055	0	
29	0	49775979	0	
29	0	49776379	0	
29	0	6135041	0	
29	0	32613747	0	
29	0	32613896	0	
29	0	2499571	0	
29	0	17332376	0	
30	0	30696015	1	
30	0	21069442	1	
30	0	21069443	1	
30	0	21069444	1	
30	0	21069446	1	
30	0	21069447	1	
30	0	21069448	1	
30	0	21069449	1	
30	0	21069450	1	
30	0	21069477	1	
30	0	30696015	0	
30	0	21069442	0	
30	0	21069443	0	
30	0	21069444	0	
30	0	21069446	0	
30	0	21069447	0	
30	0	21069448	0	
30	0	21069449	0	
30	0	21069450	0	
30	0	21069477	0	
31	0	11308742	1	
31	0	15289770	1	
31	0	4895841	1	
31	0	61003724	1	
31	0	61004126	1	
31	0	16998607	1	
31	0	28379502	1	
31	0	55843447	1	
31	0	10874910	1	
31	0	10876619	1	
31	0	11308742	0	
31	0	15289770	0	
31	0	4895841	0	
31	0	61003724	0	
31	0	61004126	0	
31	0	16998607	0	
31	0	28379502	0	
31	0	55843447	0	
31	0	10874910	0	
31	0	10876619	0	
32	0	17220207	1	
32	0	25740708	1	
32	0	25741108	1	
32	0	13140464	1	
32	0	2291945	1	
32	0	38311919	1	
32	0	5389234	1	
32	0	6565115	1	
32	0	34924208	1	
32	0	44822988	1	
32	0	17220207	0	
32	0	25740708	0	
32	0	25741108	0	
32	0	13140464	0	
32	0	2291945	0	
32	0	38311919	0	
32	0	5389234	0	
32	0	6565115	0	
32	0	34924208	0	
32	0	44822988	0	
33	0	35539414	1	
33	0	44250702	1	
33	0	18314844	1	
33	0	21343719	1	
33	0	18303832	1	
33	0	3867320	1	
33	0	26413224	1	
33	0	26413625	1	
33	0	23411654	1	
33	0	23411747	1	
33	0	35539414	0	
33	0	44250702	0	
33	0	18314844	0	
33	0	21343719	0	
33	0	18303832	0	
33	0	3867320	0	
33	0	26413224	0	
33	0	26413625	0	
33	0	23411654	0	
33	0	23411747	0	
34	0	20999576	1	
34	0	54610974	1	
34	0	54611372	1	
34	0	17211069	1	
34	0	3096689	1	
34	0	3097090	1	
34	0	346763	1	
34	0	30136906	1	
34	0	12253608	1	
34	0	12254020	1	
34	0	20999576	0	
34	0	54610974	0	
34	0	54611372	0	
34	0	17211069	0	
34	0	3096689	0	
34	0	3097090	0	
34	0	346763	0	
34	0	30136906	0	
34	0	12253608	0	
34	0	12254020	0	
35	0	28199548	1	
35	0	19877485	1	
35	0	19877897	1	
35	0	33190720	1	
35	0	26640369	1	
35	0	26640775	1	
35	0	26641180	1	
35	0	32962850	1	
35	0	13096127	1	
35	0	24563032	1	
35	0	28199548	0	
35	0	19877485	0	
35	0	19877897	0	
35	0	33190720	0	
35	0	26640369	0	
35	0	26640775	0	
35	0	26641180	0	
35	0	32962850	0	
35	0	13096127	0	
35	0	24563032	0	
36	0	19422797	1	
36	0	12463860	1	
36	0	13161802	1	
36	0	3949959	1	
36	0	608124	1	
36	0	607924	1	
36	0	59887746	1	
36	0	59888150	1	
36	0	7208785	1	
36	0	56884487	1	
36	0	19422797	0	
36	0	12463860	0	
36	0	13161802	0	
36	0	3949959	0	
36	0	608124	0	
36	0	607924	0	
36	0	59887746	0	
36	0	59888150	0	
36	0	7208785	0	
36	0	56884487	0	
37	0	48421470	1	
37	0	48421888	1	
37	0	45605321	1	
37	0	27692391	1	
37	0	540199	1	
37	0	22706574	1	
37	0	44313013	1	
37	0	44313413	1	
37	0	43926075	1	
37	0	46924653	1	
37	0	48421470	0	
37	0	48421888	0	
37	0	45605321	0	
37	0	27692391	0	
37	0	540199	0	
37	0	22706574	0	
37	0	44313013	0	
37	0	44313413	0	
37	0	43926075	0	
37	0	46924653	0	
38	0	39470740	1	
38	0	61037112	1	
38	0	61037519	1	
38	0	11314016	1	
38	0	27174002	1	
38	0	35545687	1	
38	0	35545707	1	
38	0	35545716	1	
38	0	35545740	1	
38	0	35545757	1	
38	0	39470740	0	
38	0	61037112	0	
38	0	61037519	0	
38	0	11314016	0	
38	0	27174002	0	
38	0	35545687	0	
38	0	35545707	0	
38	0	35545716	0	
38	0	35545740	0	
38	0	35545757	0	
39	0	7163963	1	
39	0	10477075	1	
39	0	35546048	1	
39	0	3505277	1	
39	0	1871484	1	
39	0	7840290	1	
39	0	10969794	1	
39	0	19686624	1	
39	0	19686824	1	
39	0	46255298	1	
39	0	7163963	0	
39	0	10477075	0	
39	0	35546048	0	
39	0	3505277	0	
39	0	1871484	0	
39	0	7840290	0	
39	0	10969794	0	
39	0	19686624	0	
39	0	19686824	0	
39	0	46255298	0	
